                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    211,                 0.8018,                0.93956,                0.64307,                0.91211,                0.55717,                 0.5499,                0.53962,                0.40283,                0.49951,                0.48232,                0.46868,                0.21398,                 1.0863,                 1.3356,                 1.1135,                  1.111,              0.0006206,              0.0006206,              0.0006206
                    212,                 0.7999,                0.93369,                0.64504,                0.90863,                0.60853,                0.56529,                0.58551,                0.43709,                0.55281,                0.50266,                0.51422,                0.23911,                   1.04,                 1.2462,                0.99902,                 1.0712,               0.000614,               0.000614,               0.000614
                    213,                0.81639,                0.95044,                0.65935,                0.90996,                0.58328,                0.55857,                0.55809,                0.41348,                0.51766,                0.49477,                 0.4854,                0.22347,                  1.083,                 1.3145,                 1.1174,                 1.0952,              0.0006074,              0.0006074,              0.0006074
                    214,                0.81477,                 0.9487,                0.66918,                0.91501,                0.57701,                0.55227,                0.55495,                0.41128,                0.52334,                0.47329,                0.47853,                 0.2133,                 1.0736,                 1.2991,                 1.0382,                  1.085,              0.0006008,              0.0006008,              0.0006008
                    215,                0.77907,                0.90561,                0.63319,                0.90005,                0.56172,                 0.5613,                0.55557,                0.41376,                 0.5165,                0.48584,                0.48577,                0.22454,                 1.0771,                  1.279,                 1.0703,                 1.0985,              0.0005942,              0.0005942,              0.0005942
                    216,                0.79003,                0.92548,                0.63815,                0.90532,                0.60916,                0.57337,                 0.5924,                 0.4436,                0.55075,                0.51236,                0.52189,                0.23866,                 1.0328,                 1.2198,                 1.0195,                 1.0718,              0.0005876,              0.0005876,              0.0005876
                    217,                0.79481,                0.93478,                0.62949,                0.90375,                0.58512,                 0.5689,                0.57477,                0.42882,                 0.5257,                0.50162,                0.49963,                0.22709,                 1.0613,                 1.2789,                 1.0432,                 1.0965,               0.000581,               0.000581,               0.000581
                    218,                0.81101,                0.94498,                0.77757,                0.90342,                0.54766,                0.53868,                0.52244,                0.38563,                0.48502,                0.45904,                0.44107,                0.19736,                 1.1052,                 1.3603,                 1.0988,                 1.1176,              0.0005744,              0.0005744,              0.0005744
                    219,                0.81488,                0.94009,                0.69525,                 0.9098,                0.54148,                0.54134,                0.51709,                0.38283,                0.48639,                0.46075,                0.43825,                0.19668,                 1.1041,                 1.4011,                 1.1202,                 1.1266,              0.0005678,              0.0005678,              0.0005678
                    220,                0.81219,                0.95141,                0.66937,                0.91319,                0.58729,                0.57343,                0.56216,                0.41527,                0.53546,                0.51036,                0.49735,                0.22616,                 1.0616,                 1.2763,                 1.0561,                 1.1025,              0.0005612,              0.0005612,              0.0005612
                    221,                0.76477,                 0.9028,                0.61586,                0.89306,                 0.5665,                0.55968,                0.54895,                0.40981,                0.51216,                0.49449,                0.47974,                0.22403,                 1.0647,                  1.294,                 1.0674,                 1.1019,              0.0005546,              0.0005546,              0.0005546
                    222,                0.80164,                0.90883,                0.70562,                0.90906,                 0.5564,                0.56501,                0.54497,                0.40413,                0.49356,                0.49136,                0.46808,                0.21487,                 1.0969,                 1.3146,                 1.0674,                 1.1117,               0.000548,               0.000548,               0.000548
                    223,                0.79086,                0.92393,                0.63155,                0.90526,                0.60531,                0.58811,                0.58668,                0.43864,                 0.5518,                0.52198,                0.51848,                 0.2398,                 1.0335,                  1.219,                 1.0242,                 1.0933,              0.0005414,              0.0005414,              0.0005414
                    224,                0.77593,                  0.909,                0.62962,                0.89766,                0.58942,                0.57249,                0.57542,                0.43026,                0.53294,                 0.5124,                 0.5035,                0.23384,                 1.0398,                 1.2739,                 1.0609,                 1.0917,              0.0005348,              0.0005348,              0.0005348
                    225,                 0.8181,                  0.954,                0.71357,                0.91091,                0.57589,                0.56415,                 0.5593,                0.41382,                 0.5279,                0.50247,                0.49272,                 0.2279,                 1.0979,                 1.2692,                 1.0205,                 1.1131,              0.0005282,              0.0005282,              0.0005282
                    226,                0.81287,                0.96506,                0.65932,                0.91355,                0.56552,                0.58534,                0.55762,                0.41563,                 0.5108,                0.51236,                0.48477,                0.22403,                 1.0521,                 1.2735,                  1.082,                 1.1116,              0.0005216,              0.0005216,              0.0005216
                    227,                0.77827,                0.91529,                0.63326,                0.89653,                0.57332,                0.58193,                0.56498,                0.42087,                0.52911,                0.50684,                0.49558,                0.22935,                 1.0427,                 1.2554,                 1.0455,                 1.0918,               0.000515,               0.000515,               0.000515
                    228,                0.78605,                0.91914,                0.63827,                 0.9009,                0.53345,                0.53783,                0.52172,                0.38756,                0.47848,                 0.4636,                 0.4474,                0.20279,                 1.1065,                  1.425,                 1.1488,                  1.126,              0.0005084,              0.0005084,              0.0005084
                    229,                0.79713,                0.92279,                0.62725,                0.90321,                0.55342,                 0.5517,                0.54295,                0.40521,                0.49179,                0.47405,                 0.4619,                0.20744,                 1.0723,                 1.3933,                   1.13,                 1.1117,              0.0005018,              0.0005018,              0.0005018
                    230,                0.75439,                 0.8761,                0.61317,                0.89578,                0.59701,                0.58839,                0.59517,                 0.4407,                0.53378,                0.51958,                0.51415,                0.23278,                 1.0518,                 1.2437,                 1.0322,                 1.0857,              0.0004952,              0.0004952,              0.0004952
                    231,                 0.7835,                0.92365,                 0.6171,                0.89509,                 0.5665,                0.55367,                0.54093,                0.40315,                0.49981,                0.48014,                0.46229,                0.21232,                 1.0906,                 1.3684,                 1.0976,                 1.1322,              0.0004886,              0.0004886,              0.0004886
                    232,                0.78179,                0.92209,                0.63749,                0.90297,                0.59211,                0.58325,                 0.5799,                0.43327,                0.53763,                0.51419,                 0.5096,                0.23605,                 1.0474,                 1.2559,                0.99752,                 1.0891,               0.000482,               0.000482,               0.000482
                    233,                0.75611,                0.87813,                0.59883,                0.89623,                0.58045,                0.57683,                0.56857,                0.42387,                0.52631,                 0.5115,                0.50038,                 0.2293,                  1.064,                 1.2742,                 1.0657,                 1.1014,              0.0004754,              0.0004754,              0.0004754
                    234,                0.76803,                0.89685,                 0.6114,                0.89711,                0.56432,                0.55284,                0.53707,                0.39988,                 0.4997,                0.48147,                0.46094,                0.21118,                 1.0817,                 1.3361,                  1.087,                 1.1135,              0.0004688,              0.0004688,              0.0004688
                    235,                0.79218,                0.92128,                0.63249,                 0.8983,                0.54663,                0.53564,                 0.5192,                0.38459,                0.49074,                  0.456,                0.44368,                 0.2021,                 1.1221,                 1.3709,                 1.1551,                  1.139,              0.0004622,              0.0004622,              0.0004622
                    236,                0.76414,                0.90727,                0.58659,                0.88987,                0.59255,                0.57964,                0.57986,                0.43563,                0.53915,                0.50466,                0.50571,                0.23473,                 1.0397,                 1.2427,                 1.0397,                 1.0899,              0.0004556,              0.0004556,              0.0004556
                    237,                0.76572,                0.89687,                0.60122,                0.89293,                0.59193,                0.56109,                0.56947,                0.42795,                0.52951,                 0.4924,                0.49175,                 0.2274,                 1.0542,                 1.2387,                 1.0524,                 1.1012,               0.000449,               0.000449,               0.000449
                    238,                0.74966,                0.87706,                0.59341,                0.88914,                0.58204,                0.56301,                0.55821,                0.41816,                0.52045,                 0.4904,                0.48302,                0.22321,                 1.0566,                 1.2746,                 1.0619,                 1.1081,              0.0004424,              0.0004424,              0.0004424
                    239,                0.78636,                0.91394,                0.61796,                0.89798,                0.57733,                0.54182,                0.54728,                0.40913,                0.50904,                 0.4732,                0.47038,                0.21535,                 1.0785,                 1.3259,                 1.1054,                 1.1066,              0.0004358,              0.0004358,              0.0004358
                    240,                0.77809,                0.91337,                0.60713,                 0.8899,                0.57405,                0.55788,                   0.55,                0.40904,                0.51971,                0.47995,                 0.4737,                0.21604,                 1.0899,                 1.3243,                 1.1415,                 1.1222,              0.0004292,              0.0004292,              0.0004292
                    241,                0.78283,                0.89918,                0.62736,                0.90002,                0.60387,                0.58611,                0.59243,                0.44487,                0.54509,                0.52186,                0.52075,                 0.2424,                 1.0132,                 1.2086,                0.97582,                 1.0716,              0.0004226,              0.0004226,              0.0004226
                    242,                0.78394,                0.92189,                0.63467,                0.89373,                0.50787,                0.51131,                0.47903,                0.35437,                0.44522,                0.43385,                0.40434,                0.17838,                  1.151,                 1.4067,                 1.2954,                 1.1614,               0.000416,               0.000416,               0.000416
                    243,                0.76554,                 0.8965,                0.59623,                0.89134,                0.57404,                0.56852,                0.55868,                0.41713,                0.53434,                0.49202,                0.49019,                0.22573,                 1.0546,                 1.2366,                 1.0458,                 1.0937,              0.0004094,              0.0004094,              0.0004094
                    244,                0.75452,                0.88674,                0.59558,                 0.8908,                0.58645,                0.58991,                0.58272,                0.43806,                0.52656,                0.51806,                0.50582,                0.23193,                 1.0415,                 1.2367,                 1.0069,                 1.0945,              0.0004028,              0.0004028,              0.0004028
                    245,                0.75665,                0.89814,                 0.5973,                0.88492,                0.58283,                0.56282,                0.56281,                0.42176,                  0.535,                0.49202,                0.49179,                0.22873,                 1.0616,                 1.2675,                  1.071,                 1.1162,              0.0003962,              0.0003962,              0.0003962
                    246,                0.76481,                0.89947,                0.60236,                0.89107,                 0.5978,                0.59761,                0.59015,                0.44194,                0.54564,                0.52775,                0.52135,                0.24484,                 1.0263,                 1.2074,                0.97036,                 1.0882,              0.0003896,              0.0003896,              0.0003896
                    247,                0.75957,                0.89978,                0.58402,                0.88689,                0.57672,                 0.5823,                0.56279,                0.42221,                0.52447,                0.52043,                0.49869,                0.23289,                 1.0452,                 1.2532,                 1.0954,                 1.1075,               0.000383,               0.000383,               0.000383
                    248,                0.76965,                0.90735,                0.57892,                0.88882,                 0.5924,                0.57812,                0.57973,                0.43269,                0.55074,                0.50893,                0.51403,                0.23965,                 1.0448,                 1.2408,                 1.0206,                 1.0844,              0.0003764,              0.0003764,              0.0003764
                    249,                0.76796,                0.88746,                 0.6468,                0.88883,                0.55657,                0.54695,                0.53506,                0.39696,                0.48886,                 0.4712,                0.45217,                0.20329,                 1.0954,                   1.38,                 1.0545,                 1.1158,              0.0003698,              0.0003698,              0.0003698
                    250,                0.73829,                0.86598,                0.58306,                0.88653,                0.61964,                0.58803,                0.59074,                0.43948,                0.57341,                 0.5384,                0.53694,                0.25537,                 1.0423,                 1.2051,                0.99551,                 1.0963,              0.0003632,              0.0003632,              0.0003632
                    251,                0.76267,                 0.8792,                0.59216,                0.89353,                0.60312,                0.59317,                0.58608,                0.43709,                0.55928,                0.53174,                0.52626,                0.24556,                 1.0405,                 1.2319,                 1.0329,                 1.0938,              0.0003566,              0.0003566,              0.0003566
                    252,                0.79582,                0.88622,                0.79581,                 0.8965,                0.58221,                 0.5786,                0.57332,                0.42701,                0.52274,                0.50827,                0.49771,                0.22525,                 1.0598,                 1.2632,                 1.0057,                 1.0995,                0.00035,                0.00035,                0.00035
                    253,                0.75354,                0.87497,                0.58232,                 0.8845,                0.56642,                0.56387,                0.54627,                0.40789,                0.51068,                0.49705,                0.47348,                0.21873,                 1.0697,                 1.3157,                 1.1034,                 1.1204,              0.0003434,              0.0003434,              0.0003434
                    254,                0.75739,                0.88783,                0.57582,                0.88832,                0.58029,                0.57404,                0.55283,                0.41028,                0.52888,                0.50293,                0.48392,                0.22157,                 1.0604,                 1.2793,                 1.0721,                 1.1124,              0.0003368,              0.0003368,              0.0003368
                    255,                0.74514,                0.87913,                0.56261,                0.87926,                0.56505,                0.55018,                0.54265,                0.40418,                0.50647,                0.48365,                0.47116,                0.21265,                 1.0888,                 1.3219,                 1.1013,                 1.1229,              0.0003302,              0.0003302,              0.0003302
                    256,                0.77288,                0.89147,                0.61626,                0.88594,                0.59614,                 0.5763,                0.57985,                0.43353,                   0.55,                0.51891,                0.51813,                0.24137,                 1.0494,                 1.2465,                 1.0246,                 1.0943,              0.0003236,              0.0003236,              0.0003236
                    257,                0.73281,                 0.8576,                0.55067,                0.88004,                0.58675,                0.57194,                0.56266,                 0.4206,                0.53789,                0.50776,                0.49495,                0.22778,                 1.0492,                 1.2524,                 1.0455,                 1.1118,               0.000317,               0.000317,               0.000317
                    258,                0.73741,                0.86865,                0.56053,                0.87961,                0.60277,                0.58435,                0.58889,                0.43942,                 0.5516,                0.52329,                0.52187,                0.23955,                 1.0572,                 1.2734,                 1.0081,                 1.1076,              0.0003104,              0.0003104,              0.0003104
                    259,                0.75193,                0.87483,                0.57532,                0.87989,                0.58888,                 0.5939,                0.58686,                0.43911,                0.55372,                 0.5245,                0.52374,                0.24379,                 1.0441,                 1.2842,                0.99556,                 1.1002,              0.0003038,              0.0003038,              0.0003038
                    260,                0.74592,                0.88072,                0.57395,                 0.8854,                0.58453,                 0.5676,                0.56216,                0.41932,                0.54604,                0.49857,                 0.4958,                0.22956,                 1.0592,                 1.2708,                 1.0309,                 1.1152,              0.0002972,              0.0002972,              0.0002972
                    261,                0.74445,                0.87324,                0.55723,                0.88404,                0.60187,                0.56833,                 0.5718,                 0.4242,                0.55491,                0.50466,                0.50677,                0.23507,                 1.0499,                 1.2187,                 1.0163,                 1.0955,              0.0002906,              0.0002906,              0.0002906
                    262,                0.76477,                0.88806,                0.56644,                0.88622,                0.56302,                0.56273,                0.53861,                0.40057,                0.50439,                0.49135,                0.46448,                 0.2108,                 1.0861,                 1.3561,                 1.1368,                 1.1338,               0.000284,               0.000284,               0.000284
                    263,                0.72639,                0.86058,                0.54527,                0.87687,                0.60212,                 0.5824,                0.58297,                0.43734,                0.55444,                 0.5116,                0.51693,                0.24376,                 1.0366,                 1.2059,                 1.0021,                 1.0996,              0.0002774,              0.0002774,              0.0002774
                    264,                0.71486,                0.83741,                0.54314,                0.87418,                0.59212,                0.56222,                 0.5636,                0.42175,                0.53924,                0.49791,                0.49825,                0.23162,                 1.0625,                  1.263,                 1.0422,                 1.1133,              0.0002708,              0.0002708,              0.0002708
                    265,                0.73383,                0.85756,                0.54486,                0.87956,                0.58825,                0.57404,                0.56647,                0.42388,                0.53276,                0.51635,                0.50033,                 0.2339,                 1.0607,                 1.2794,                 1.0699,                 1.1241,              0.0002642,              0.0002642,              0.0002642
                    266,                0.73648,                0.86964,                 0.5954,                0.88428,                0.60066,                0.57795,                0.58288,                0.43576,                0.55415,                0.51927,                0.51943,                0.23998,                  1.045,                 1.2274,                0.98007,                 1.1052,              0.0002576,              0.0002576,              0.0002576
                    267,                0.73875,                0.86662,                0.56303,                0.87728,                0.55321,                0.53202,                 0.5194,                0.38507,                0.49001,                0.45362,                0.44018,                0.19841,                 1.1157,                 1.4248,                 1.1325,                 1.1495,               0.000251,               0.000251,               0.000251
                    268,                0.72463,                0.84674,                  0.547,                0.87611,                0.60666,                0.59285,                0.58823,                0.44006,                0.56352,                0.53488,                0.53031,                0.25106,                 1.0304,                 1.2032,                 1.0143,                 1.0988,              0.0002444,              0.0002444,              0.0002444
                    269,                0.72565,                0.85027,                0.53328,                0.87294,                0.54114,                0.54628,                0.51643,                0.38498,                0.48877,                0.46807,                0.44668,                0.20281,                 1.1173,                 1.3572,                 1.1799,                 1.1543,              0.0002378,              0.0002378,              0.0002378
                    270,                0.73965,                0.85233,                0.54473,                0.87588,                0.57915,                0.56919,                0.55815,                0.41706,                0.54073,                  0.498,                0.49571,                0.23282,                 1.0721,                 1.2678,                 1.0485,                 1.1255,              0.0002312,              0.0002312,              0.0002312
                    271,                0.72261,                0.85027,                0.54201,                0.87428,                0.59442,                0.58611,                0.57242,                0.42741,                 0.5441,                0.51777,                0.50598,                0.23569,                 1.0517,                 1.2742,                 1.0181,                 1.1164,              0.0002246,              0.0002246,              0.0002246
                    272,                0.72718,                 0.8534,                0.56167,                0.87192,                0.56383,                0.55598,                0.53831,                0.40148,                0.51148,                0.48356,                0.46727,                0.21308,                  1.087,                 1.3364,                 1.0913,                 1.1358,               0.000218,               0.000218,               0.000218
                    273,                0.73452,                0.85304,                 0.5389,                0.87757,                0.54877,                0.55522,                 0.5314,                0.39727,                 0.4969,                0.48441,                0.46351,                0.21238,                 1.0909,                   1.34,                 1.1104,                 1.1346,              0.0002114,              0.0002114,              0.0002114
                    274,                0.71475,                0.84557,                0.53504,                0.87314,                0.57323,                0.55911,                0.54703,                0.40874,                0.52367,                0.48717,                0.47808,                0.22168,                 1.0697,                 1.3204,                 1.0838,                 1.1286,              0.0002048,              0.0002048,              0.0002048
                    275,                0.71513,                0.83867,                0.53236,                0.87629,                0.56936,                0.58211,                0.56047,                0.42004,                0.53955,                0.49553,                0.49469,                0.23094,                 1.0607,                 1.2792,                 1.0603,                 1.1256,              0.0001982,              0.0001982,              0.0001982
                    276,                0.73425,                0.86366,                0.53611,                0.87755,                0.57635,                0.56187,                0.55583,                0.41518,                0.52269,                0.48717,                0.48462,                0.22231,                 1.0827,                 1.3057,                  1.076,                 1.1233,              0.0001916,              0.0001916,              0.0001916
